"Listing ID","Sts","SubType","Address","Listing Contract Date","Activation Date","Purchase Contract Date","Close Date","City","County Or Parish","Original List Price","Days In MLS","Close Price","Current Price","RATIO Close Price By Original List Price","Concessions Amount","Bedrooms Total","Buyer Financing","Bathrooms Total Integer","Above Grade Finished Area","Building Area Total","Living Area","Parking Total","Association YN","Association Fee Total Annual"
"6695164","A","SFR","11868 High Desert Road","12/12/2024","","","","Parker","Douglas","$649,990","23","","$649,990","","","5","","3","1,568","3,136","3,136","2","Yes","$1,320.00"
"6226362","A","SFR","10493 Black Forest Drive","12/12/2024","","","","Parker","Douglas","$669,900","23","","$649,900","","","3","","2","1,296","1,863","1,663","2","No","$0.00"
"1988792","A","SFR","18097 Dandy Brush Lane","12/12/2024","","","","Parker","Douglas","$645,000","23","","$635,000","","","4","","3","2,170","2,958","2,170","2","Yes","$780.00"
"4684567","A","SFR","18051 Dandy Brush Lane","12/12/2024","","","","Parker","Douglas","$625,000","23","","$625,000","","","4","","3","1,844","2,542","1,844","2","Yes","$780.00"
"4198255","A","SFR","2555 Mayotte Way","12/12/2024","2024-12-12","","","Castle Rock","Douglas","$600,000","23","","$600,000","","","2","","3","2,071","2,071","2,071","2","Yes","$1,036.00"
"9901618","A","SFR","5721 Echo Park Circle","12/12/2024","","","","Castle Rock","Douglas","$588,500","23","","$588,500","","","3","","2","1,671","2,978","1,671","2","Yes","$1,020.00"
"9924765","A","SFR","7081 Palisade Drive","12/12/2024","","","","Highlands Ranch","Douglas","$559,900","23","","$559,900","","","3","","2","1,445","1,445","1,445","2","Yes","$684.00"
"1519627","A","SFR","336 Aquarius Court","12/12/2024","","","","Littleton","Douglas","$542,700","23","","$542,700","","","4","","2","882","1,764","1,720","1","No","$0.00"
"9659102","A","SFR","5912 Turnstone Place","12/12/2024","","","","Castle Rock","Douglas","$475,000","23","","$475,000","","","3","","3","1,530","1,530","1,530","2","Yes","$2,814.00"
"3254566","A","CON","9531 Pearl Circle Unit# 102","12/12/2024","","","","Parker","Douglas","$300,000","23","","$300,000","","","1","","1","876","876","876","1","Yes","$2,766.84"
"5790497","P","SFR","7339 Shoreham Place","12/12/2024","2024-12-12","12/24/2024","","Castle Pines","Douglas","$745,000","12","","$745,000","","","5","","4","2,050","3,030","2,980","2","Yes","$1,200.00"
"6169233","P","SFR","15505 Carob Circle","12/12/2024","","12/18/2024","","Parker","Douglas","$678,000","6","","$678,000","","","4","","4","1,961","2,934","2,613","3","Yes","$1,080.00"
"7849176","P","SFR","272 Helena Circle","12/12/2024","2024-12-12","12/19/2024","","Lone Tree","Douglas","$625,000","7","","$625,000","","","4","","2","978","1,934","1,934","2","No","$0.00"
"1852587","P","SFR","5035 Bayou Gulch Street","12/12/2024","","12/16/2024","","Parker","Douglas","$615,000","4","","$615,000","","","3","","3","2,113","2,689","2,113","3","Yes","$864.00"
"7281620","C","SFR","9782 Majestic Oak Drive","12/12/2024","","12/21/2024","01/03/2025","Parker","Douglas","$2,650,000","9","$2,650,000","$2,650,000","1.00000","0","5","Cash","6","2,783","7,044","6,049","4","Yes","$400.00"
"4820171","X","SFR","105 N Bedford Avenue","12/12/2024","2024-12-12","","","Castle Rock","Douglas","$499,900","12","","$499,900","","","3","","2","1,150","1,150","1,150","2","Yes","$284.00"
"9965204","A","SFR","39544 Gwinett Circle","12/12/2024","","","","Elizabeth","Elbert","$700,355","23","","$689,990","","","3","","3","2,161","3,648","2,161","2","No","$0.00"
"1752354","A","SFR","36533 County Road 153","12/12/2024","","","","Agate","Elbert","$615,000","23","","$615,000","","","3","","3","1,804","1,804","1,804","6","No","$0.00"
"9771048","A","SFR","1269 E Hopkins Drive","12/12/2024","","","","Elizabeth","Elbert","$599,999","23","","$599,999","","","3","","3","1,873","2,709","1,873","3","Yes","$0.00"
"2249018","P","SFR","34601 Wagon Wheel Trail","12/12/2024","2024-12-12","12/16/2024","","Elizabeth","Elbert","$1,100,000","4","","$1,100,000","","","5","","4","2,619","3,871","3,871","4","Yes","$465.00"
"2913929","A","SFR","10803 W Coco Place","12/12/2024","","","","Littleton","Jefferson","$929,929","23","","$929,929","","","5","","4","2,576","3,493","2,576","3","Yes","$1,143.00"
"3259077","A","SFR","6650 W 29th Avenue","12/12/2024","","","","Wheat Ridge","Jefferson","$850,000","23","","$850,000","","","4","","2","1,140","2,280","2,280","2","No","$0.00"
"7450706","A","SFR","8827 Gore Street","12/12/2024","","","","Arvada","Jefferson","$815,000","23","","$815,000","","","3","","3","2,691","4,055","2,691","5","Yes","$360.00"
"4296908","A","SFR","15325 W 93rd Avenue","12/12/2024","","","","Arvada","Jefferson","$775,000","23","","$775,000","","","5","","4","2,058","3,367","3,100","2","No","$0.00"
"3164399","A","SFR","13722 W 67th Place","12/12/2024","","","","Arvada","Jefferson","$730,000","20","","$700,000","","","5","","4","1,650","2,230","2,230","2","No","$0.00"
"9013897","A","SFR","10100 W Grand Avenue","12/12/2024","","","","Littleton","Jefferson","$689,000","23","","$689,000","","","4","","3","1,475","2,088","2,088","2","No","$0.00"
"8383086","A","SFR","8105 W 62nd Avenue","12/12/2024","","","","Arvada","Jefferson","$675,000","23","","$675,000","","","4","","2","896","1,792","1,792","3","No","$0.00"
"6392267","A","TWH","14585 W 32nd Avenue","12/12/2024","","","","Golden","Jefferson","$639,900","5","","$639,900","","","3","","3","1,264","1,894","1,894","3","Yes","$4,620.00"
"9388191","A","TWH","8441 S Lewis Court","12/12/2024","","","","Littleton","Jefferson","$579,500","23","","$579,500","","","2","","3","1,489","2,183","1,489","2","Yes","$6,003.00"
"8454481","A","SFR","8404 S Everett Way Unit# B","12/12/2024","","","","Littleton","Jefferson","$350,000","23","","$350,000","","","1","","2","923","923","923","2","Yes","$4,668.00"
"9240631","A","CON","31719 Rocky Village Drive Unit# 309","12/12/2024","","","","Evergreen","Jefferson","$330,000","23","","$330,000","","","1","","1","650","650","650","2","Yes","$4,524.00"
"4164170","A","CON","209 Wright Street Unit# 102","12/12/2024","","","","Lakewood","Jefferson","$260,000","23","","$260,000","","","1","","1","812","812","812","1","Yes","$3,156.00"
"9150109","A","CON","3623 S Sheridan Boulevard Unit# T6","12/12/2024","","","","Denver","Jefferson","$230,000","23","","$230,000","","","2","","1","808","808","808","3","Yes","$3,716.16"
"6215433","P","SFR","2392 S Lupine Way","12/12/2024","","12/14/2024","","Denver","Jefferson","$1,175,000","2","","$1,175,000","","","4","","4","2,474","3,552","2,474","3","Yes","$1,923.84"
"9454654","P","SFR","7566 Loveland Street","12/12/2024","2024-12-13","12/16/2024","","Arvada","Jefferson","$839,000","4","","$839,000","","","4","","3","1,559","2,859","2,859","2","Yes","$3,540.00"
"5330999","P","SFR","6576 S Teller Court","12/12/2024","","12/23/2024","","Littleton","Jefferson","$734,900","11","","$734,900","","","4","","3","2,172","2,522","2,522","2","No","$0.00"
"7112544","P","SFR","496 Eldridge Court","12/12/2024","","12/18/2024","","Golden","Jefferson","$695,000","6","","$695,000","","","4","","3","1,460","2,860","1,800","5","Yes","$50.00"
"1770651","P","TWH","9216 W 107th Place","12/12/2024","","12/23/2024","","Westminster","Jefferson","$629,500","11","","$629,500","","","4","","4","2,017","2,017","2,017","2","Yes","$3,300.00"
"5560325","P","SFR","7341 S Quarry Mountain Road","12/12/2024","","12/17/2024","","Littleton","Jefferson","$590,000","5","","$590,000","","","3","","3","1,294","1,894","1,774","2","Yes","$816.00"
"5267471","P","SFR","6420 W 47th Avenue","12/12/2024","","12/13/2024","","Wheat Ridge","Jefferson","$569,973","1","","$569,973","","","3","","2","1,035","1,035","1,035","1","No","$0.00"
"9103367","P","TWH","6069 W Utah Lane","12/12/2024","2024-12-12","01/02/2025","","Lakewood","Jefferson","$560,000","21","","$560,000","","","3","","4","1,635","2,635","2,266","2","Yes","$5,700.00"
"4061407","P","CON","7409 S Alkire Street Unit# 305","12/12/2024","","12/15/2024","","Littleton","Jefferson","$350,000","3","","$350,000","","","2","","2","993","993","993","1","Yes","$4,244.40"
"7377620","C","SFR","7911 Lewis Court","12/12/2024","","12/12/2024","12/30/2024","Arvada","Jefferson","$850,000","0","$850,000","$850,000","1.00000","0","4","Cash","4","1,988","2,852","1,988","2","No","$0.00"
"6660410","C","SFR","203 Reed Street","12/12/2024","2024-12-13","12/13/2024","01/02/2025","Lakewood","Jefferson","$735,000","1","$759,000","$759,000","1.03265","0","3","Conventional","2","983","1,958","1,861","2","No","$0.00"
"8318052","C","SFR","11753 W Powers Avenue","12/12/2024","","12/16/2024","12/31/2024","Littleton","Jefferson","$575,000","4","$597,100","$597,100","1.03843","0","4","Conventional","3","1,378","1,810","1,810","2","Yes","$756.00"
"5472235","A","SFR","6335 E 143rd Drive","12/13/2024","2024-12-13","","","Thornton","Adams","$775,000","22","","$775,000","","","3","","3","2,730","3,923","2,730","2","Yes","$1,980.00"
"2867391","A","SFR","12578 Dexter Way","12/13/2024","2024-12-13","","","Thornton","Adams","$560,000","22","","$560,000","","","3","","3","1,953","1,953","1,953","2","Yes","$540.00"
"6535589","A","SFR","9110 Pitkin Street","12/13/2024","","","","Commerce City","Adams","$499,990","22","","$527,990","","","3","","2","1,619","2,908","1,619","2","Yes","$720.00"
"3346185","A","SFR","12440 Ash Drive","12/13/2024","2024-12-13","","","Thornton","Adams","$530,000","22","","$520,000","","","4","","3","1,211","2,415","1,950","4","No","$0.00"
"4763160","A","SFR","21382 E 60th Avenue","12/13/2024","","","","Aurora","Adams","$495,000","22","","$484,999","","","3","","3","1,754","2,433","1,754","2","Yes","$1,620.00"
"5350552","A","SFR","266 E 109th Avenue","12/13/2024","","","","Northglenn","Adams","$475,000","22","","$469,500","","","4","","2","850","1,700","1,532","1","No","$0.00"
"7437202","A","TWH","2917 W 81st Avenue Unit# F","12/13/2024","","","","Westminster","Adams","$325,000","22","","$325,000","","","2","","2","990","990","990","1","Yes","$4,632.00"
"7260017","A","CON","8737 Santa Fe Drive","12/13/2024","","","","Thornton","Adams","$325,000","22","","$325,000","","","2","","3","1,408","1,408","1,408","2","Yes","$6,240.00"
"5856370","A","CON","1113 W 112th Avenue Unit# B","12/13/2024","","","","Denver","Adams","$279,900","22","","$279,900","","","2","","2","1,024","1,024","1,024","1","Yes","$4,380.00"
"6388581","A","CON","12100 Huron Street Unit# 201","12/13/2024","","","","Denver","Adams","$250,000","22","","$250,000","","","2","","1","900","900","900","1","Yes","$5,362.08"
"7641576","A","SFR","3250 E 84th Drive","12/13/2024","","","","Thornton","Adams","$235,000","22","","$235,000","","","2","","1","924","924","924","2","Yes","$792.00"
"5279234","A","SFR","8950 Decatur Street","12/13/2024","2024-12-13","","","Denver","Adams","$220,000","22","","$220,000","","","3","","1","720","720","720","1","No","$0.00"
"6916643","P","SFR","548 W 130th Avenue","12/13/2024","2024-12-13","12/17/2024","","Westminster","Adams","$869,000","4","","$869,000","","","4","","5","3,174","4,119","4,119","3","Yes","$1,128.00"
"7753602","P","SFR","1940 Samuel Drive","12/13/2024","","12/18/2024","","Denver","Adams","$534,900","5","","$534,900","","","5","","2","1,144","2,288","2,081","1","No","$0.00"
"8184452","P","SFR","3055 E 133rd Circle","12/13/2024","2024-12-12","12/19/2024","","Thornton","Adams","$525,000","6","","$525,000","","","5","","4","2,465","3,379","2,865","2","Yes","$445.00"
"5822483","A","SFR","5700 S Steele Street","12/13/2024","","","","Greenwood Village","Arapahoe","$4,550,000","22","","$4,550,000","","","5","","4","3,966","5,956","3,966","3","No","$0.00"
"9309349","A","SFR","11 E Belleview Lane","12/13/2024","2024-12-13","","","Greenwood Village","Arapahoe","$2,495,000","22","","$2,495,000","","","4","","4","2,598","5,064","4,325","3","Yes","$1,900.00"
"9905851","A","SFR","27553 E Euclid Drive","12/13/2024","","","","Aurora","Arapahoe","$1,495,000","22","","$1,495,000","","","5","","6","4,005","6,240","5,905","6","Yes","$1,620.00"
"1977345","A","SFR","8129 S Algonquian Circle","12/13/2024","","","","Aurora","Arapahoe","$875,000","22","","$875,000","","","3","","3","1,940","3,736","3,496","2","Yes","$3,984.00"
"4129466","A","SFR","4103 S Lincoln Street","12/13/2024","","","","Englewood","Arapahoe","$750,000","22","","$750,000","","","3","","3","1,681","2,341","1,681","2","No","$0.00"
"5372079","A","SFR","203 W Rafferty Gardens Avenue","12/13/2024","","","","Littleton","Arapahoe","$600,000","22","","$600,000","","","2","","1","832","1,144","832","2","No","$0.00"
"2912933","A","TWH","630 E Hinsdale Avenue","12/13/2024","","","","Littleton","Arapahoe","$569,900","22","","$569,900","","","2","","3","1,500","1,500","1,500","2","Yes","$1,540.00"
"7089991","A","SFR","4655 S Malaya Court","12/13/2024","2024-12-13","","","Aurora","Arapahoe","$560,000","22","","$559,000","","","3","","2","1,566","1,566","1,566","2","Yes","$895.36"
"4000302","A","SFR","3575 S Waco Street","12/13/2024","","","","Aurora","Arapahoe","$550,000","22","","$540,000","","","4","","4","1,786","2,505","2,505","3","No","$0.00"
"9555789","A","SFR","620 N Bently Street","12/13/2024","","","","Watkins","Arapahoe","$459,000","22","","$459,000","","","3","","3","1,754","1,754","1,754","2","Yes","$1,196.00"
"4709686","A","TWH","1781 S Buchanan Circle","12/13/2024","","","","Aurora","Arapahoe","$450,000","22","","$450,000","","","3","","3","1,673","1,673","1,673","2","Yes","$3,840.00"
"6331566","A","CON","3941 S Carson Street Unit# C","12/13/2024","2024-12-15","","","Aurora","Arapahoe","$445,000","22","","$445,000","","","2","","2","1,471","1,471","1,471","2","Yes","$4,380.00"
"9759665","A","SFR","17274 E Princeton Drive","12/13/2024","","","","Aurora","Arapahoe","$425,000","22","","$425,000","","","3","","2","838","1,630","1,488","1","No","$0.00"
"3275463","A","SFR","630 N Bently Street","12/13/2024","","","","Watkins","Arapahoe","$421,000","22","","$421,000","","","3","","3","1,469","1,469","1,469","2","Yes","$1,196.00"
"7995501","A","TWH","11985 E Kepner Drive","12/13/2024","2024-12-13","","","Aurora","Arapahoe","$329,999","22","","$329,999","","","2","","2","1,064","1,064","1,064","2","Yes","$3,427.20"
"9465706","A","CON","5250 S Huron Way Unit# 12-102","12/13/2024","","","","Littleton","Arapahoe","$303,500","22","","$303,500","","","2","","2","816","816","816","1","Yes","$4,897.56"
"7452502","A","CON","3480 S Eagle Street Unit# 101, Bldg 9","12/13/2024","2024-12-13","","","Aurora","Arapahoe","$295,000","22","","$295,000","","","2","","2","1,015","1,015","1,015","1","Yes","$5,759.76"
"3111730","A","TWH","280 S 4th Court","12/13/2024","2024-12-13","","","Deer Trail","Arapahoe","$289,999","22","","$289,999","","","2","","2","1,218","1,218","1,218","2","No","$0.00"
"8549460","A","SFR","492 3rd Avenue","12/13/2024","","","","Deer Trail","Arapahoe","$339,200","22","","$289,000","","","2","","1","768","768","768","1","No","$0.00"
"1815212","P","SFR","6284 S Lima Way","12/13/2024","","12/14/2024","","Englewood","Arapahoe","$895,000","1","","$895,000","","","4","","4","2,500","3,493","3,493","2","Yes","$50.00"
"7561258","P","SFR","6850 S Marion Circle","12/13/2024","2024-12-13","12/16/2024","","Centennial","Arapahoe","$629,500","3","","$629,500","","","4","","3","1,144","2,288","2,288","5","No","$0.00"
"4792140","P","SFR","5270 S Yampa Court","12/13/2024","","12/24/2024","","Centennial","Arapahoe","$585,000","11","","$585,000","","","4","","4","2,034","2,658","2,658","2","Yes","$72.00"
"6372928","P","SFR","4181 S Shawnee Street","12/13/2024","","12/16/2024","","Aurora","Arapahoe","$575,000","3","","$575,000","","","4","","4","1,958","2,878","2,878","2","Yes","$1,200.00"
"2133949","P","SFR","3520 W Dill Road","12/13/2024","2024-12-13","12/14/2024","","Englewood","Arapahoe","$495,000","1","","$495,000","","","3","","2","1,184","2,131","1,951","2","No","$0.00"
"1658777","P","SFR","19978 E Bates Avenue","12/13/2024","2024-12-13","12/17/2024","","Aurora","Arapahoe","$445,000","4","","$445,000","","","3","","2","1,240","1,240","1,240","2","No","$0.00"
"6809503","P","SFR","4651 Belford Circle","12/13/2024","2024-12-13","12/18/2024","","Broomfield","Broomfield","$975,000","5","","$975,000","","","2","","3","2,241","4,462","2,241","3","Yes","$3,360.00"
"8321318","A","SFR","357 S Franklin Street","12/13/2024","","","","Denver","Denver","$2,950,000","22","","$2,950,000","","","6","","5","3,236","4,603","4,603","2","No","$0.00"
"5230381","A","SFR","417 S Pontiac Way","12/13/2024","2024-12-13","","","Denver","Denver","$1,095,000","22","","$1,095,000","","","5","","3","1,519","2,637","2,637","2","No","$0.00"
"2985928","A","SFR","2317 S Galapago Street","12/13/2024","2024-12-13","","","Denver","Denver","$1,064,900","22","","$1,064,900","","","5","","4","1,888","2,832","2,832","2","No","$0.00"
"4602973","A","SFR","2949 Uinta Street","12/13/2024","","","","Denver","Denver","$1,050,000","22","","$1,050,000","","","4","","4","2,165","3,111","3,064","2","Yes","$576.00"
"6508622","A","TWH","1823 Grove Street","12/13/2024","2024-12-14","","","Denver","Denver","$979,000","22","","$979,000","","","3","","4","1,738","2,238","2,238","1","No","$0.00"
"9373274","A","TWH","1821 N Grove Street","12/13/2024","2024-12-14","","","Denver","Denver","$959,000","22","","$959,000","","","3","","4","1,686","2,186","2,186","1","No","$0.00"
"8202788","A","SFR","2319 S Galapago Street","12/13/2024","2024-12-13","","","Denver","Denver","$949,900","22","","$949,900","","","5","","4","1,888","2,832","2,832","2","No","$0.00"
"4699974","A","SFR","2321 S Galapago Street","12/13/2024","2024-12-13","","","Denver","Denver","$949,900","22","","$949,900","","","5","","4","1,888","2,832","2,832","2","No","$0.00"
"1713228","A","TWH","2330 Eliot Street Unit# 3","12/13/2024","2024-12-14","","","Denver","Denver","$797,500","22","","$797,500","","","2","","4","1,234","1,234","1,234","2","No","$0.00"
"2937638","A","CON","4875 S Monaco Street Unit# 408","12/13/2024","","","","Denver","Denver","$795,000","22","","$795,000","","","2","","2","1,727","1,727","1,727","2","Yes","$6,601.80"
"7997064","A","SFR","211 Newport Street","12/13/2024","","","","Denver","Denver","$774,900","22","","$774,900","","","3","","2","1,253","1,253","1,253","2","No","$0.00"
"3856157","A","TWH","1625 King Street Unit# 4","12/13/2024","","","","Denver","Denver","$750,000","22","","$750,000","","","2","","4","1,524","1,524","1,524","2","No","$0.00"
"5755322","A","SFR","1654 S Perry Street","12/13/2024","2024-12-13","","","Denver","Denver","$600,000","22","","$600,000","","","4","","2","1,668","1,668","1,668","1","No","$0.00"
"5322518","A","SFR","468 Knox Court","12/13/2024","2024-12-13","","","Denver","Denver","$585,000","22","","$584,000","","","3","","2","1,142","1,373","1,142","4","No","$0.00"
"5994631","A","SFR","756 Kalamath Street","12/13/2024","","","","Denver","Denver","$560,000","22","","$560,000","","","3","","2","1,273","1,564","1,273","3","No","$0.00"
"8187322","A","SFR","4750 E Louisiana Avenue","12/13/2024","","","","Denver","Denver","$549,500","22","","$549,500","","","2","","1","931","931","931","1","No","$0.00"
"2294469","A","SFR","6585 N Danube Way","12/13/2024","2024-12-13","","","Denver","Denver","$539,900","22","","$539,900","","","4","","3","1,794","2,460","1,794","2","Yes","$528.00"
"6913576","A","SFR","1882 S Alcott Street","12/13/2024","","","","Denver","Denver","$530,000","13","","$530,000","","","3","","2","768","1,536","1,382","2","No","$0.00"
"7215108","A","CON","1050 S Monaco Parkway Unit# 7","12/13/2024","2024-12-20","","","Denver","Denver","$415,000","22","","$415,000","","","3","","3","1,706","2,081","1,706","2","Yes","$5,076.00"
"2372216","A","CON","4760 S Wadsworth Boulevard Unit# L101","12/13/2024","2024-12-13","","","Littleton","Denver","$355,000","22","","$355,000","","","2","","2","993","993","993","3","Yes","$4,441.20"
"7352996","A","CON","7995 E Mississippi Avenue Unit# J1","12/13/2024","2024-12-13","","","Denver","Denver","$315,000","22","","$315,000","","","2","","2","1,142","1,142","1,142","1","Yes","$6,671.40"
"5855119","A","CON","300 S Clinton Street Unit# 8C","12/13/2024","2024-12-13","","","Denver","Denver","$240,000","22","","$305,000","","","2","","2","1,470","1,470","1,470","1","Yes","$9,360.00"
"6225698","A","CON","9155 E Center Avenue Unit# 4B","12/13/2024","","","","Denver","Denver","$279,973","22","","$279,973","","","2","","2","1,200","1,200","1,200","1","Yes","$7,992.00"
"2223169","A","CON","5300 E Cherry Creek South Drive Unit# 113","12/13/2024","2024-12-14","","","Denver","Denver","$249,900","22","","$249,900","","","1","","1","697","697","697","2","Yes","$4,392.00"
"3451387","A","CON","1020 15th Street Unit# 21M","12/13/2024","","","","Denver","Denver","$225,000","22","","$225,000","","","0","","1","476","476","476","0","Yes","$4,560.00"
"8194795","P","SFR","3216 Raleigh Street","12/13/2024","","12/17/2024","","Denver","Denver","$900,000","4","","$900,000","","","3","","2","918","1,836","1,718","2","No","$0.00"
"2531923","P","CON","2901 N Wyandot Street Unit# 7","12/13/2024","2024-12-13","12/16/2024","","Denver","Denver","$589,000","3","","$589,000","","","2","","2","1,206","1,206","1,206","1","Yes","$4,925.40"
"8527011","P","SFR","711 S Mariposa Way","12/13/2024","2024-12-13","12/16/2024","","Denver","Denver","$475,000","3","","$475,000","","","2","","1","956","956","956","3","No","$0.00"
"3238638","P","SFR","14544 march Drive","12/13/2024","","12/19/2024","","Denver","Denver","$380,000","6","","$380,000","","","3","","2","1,404","1,404","1,404","1","No","$0.00"
"2929217","C","TWH","1060 S Parker Road Unit# 36","12/13/2024","","12/19/2024","12/30/2024","Denver","Denver","$225,000","6","$217,000","$217,000","0.96444","0","2","Cash","2","1,080","1,080","1,080","1","Yes","$4,020.00"
"7982910","W","CON","7455 E Quincy Avenue Unit# 204","12/13/2024","2024-12-14","","","Denver","Denver","$140,000","10","","$140,000","","","2","","1","952","952","952","3","Yes","$6,564.00"
"4491036","A","SFR","4805 Moonshine Ridge Trail","12/13/2024","2024-12-13","","","Parker","Douglas","$1,175,000","22","","$1,075,000","","","4","","4","2,408","4,800","3,918","3","No","$0.00"
"7376367","A","SFR","5492 Woodroot Point","12/13/2024","","","","Castle Rock","Douglas","$995,000","22","","$995,000","","","2","","3","2,371","4,369","2,371","3","Yes","$2,400.00"
"7581121","A","SFR","8525 Silverton Lane","12/13/2024","","","","Littleton","Douglas","$942,686","22","","$942,686","","","4","","3","2,937","3,892","2,937","3","Yes","$2,136.00"
"8041110","A","SFR","3958 Breakcamp Court","12/13/2024","2024-12-13","","","Castle Rock","Douglas","$915,000","22","","$915,000","","","4","","3","3,009","4,540","3,009","3","Yes","$1,200.00"
"6354370","A","SFR","5694 Pinto Valley Street","12/13/2024","2024-12-13","","","Parker","Douglas","$850,000","22","","$850,000","","","5","","4","2,847","4,235","4,100","5","Yes","$1,440.00"
"4547684","A","SFR","7038 Homeplace Street","12/13/2024","","","","Castle Rock","Douglas","$820,000","22","","$820,000","","","4","","4","2,313","3,357","3,224","2","Yes","$5,700.00"
"8940819","A","SFR","8104 El Jebel Loop","12/13/2024","2024-12-13","","","Castle Rock","Douglas","$743,000","22","","$743,000","","","4","","3","2,710","3,846","2,710","3","Yes","$960.00"
"8710501","A","SFR","9790 Moss Rose Circle","12/13/2024","","","","Highlands Ranch","Douglas","$730,000","22","","$725,000","","","5","","4","2,106","2,631","2,605","2","Yes","$672.00"
"2763665","A","SFR","4983 Trails Edge Lane","12/13/2024","","","","Castle Rock","Douglas","$695,000","22","","$695,000","","","5","","4","2,794","3,949","2,794","3","Yes","$1,020.00"
"7447082","A","SFR","11615 Masonville Drive","12/13/2024","2024-12-13","","","Parker","Douglas","$585,000","22","","$585,000","","","3","","3","1,349","1,972","1,798","2","Yes","$1,680.00"
"2163128","A","SFR","5411 E Courtney Avenue","12/13/2024","2024-12-13","","","Castle Rock","Douglas","$480,000","22","","$480,000","","","3","","2","1,297","1,297","1,297","2","Yes","$200.00"
"2403227","A","CON","8457 Thunder Ridge Way Unit# 103","12/13/2024","","","","Highlands Ranch","Douglas","$385,000","22","","$385,000","","","2","","2","1,077","1,077","1,077","1","Yes","$4,848.00"
"3209251","A","CON","9220 Wilde Lane Unit# 302","12/13/2024","","","","Parker","Douglas","$360,000","22","","$360,000","","","2","","2","1,202","1,202","1,202","2","Yes","$3,742.00"
"2493413","P","SFR","8200 Harbortown Place","12/13/2024","2024-12-13","12/14/2024","","Lone Tree","Douglas","$2,250,000","1","","$2,250,000","","","5","","6","4,183","6,320","6,097","4","Yes","$3,256.00"
"5902144","P","SFR","2349 Leafdale Circle","12/13/2024","2024-12-15","01/03/2025","","Castle Rock","Douglas","$874,900","21","","$849,900","","","5","","3","1,855","3,711","3,592","3","Yes","$1,036.00"
"9999652","P","SFR","10289 Fairgate Way","12/13/2024","","01/03/2025","","Highlands Ranch","Douglas","$730,000","21","","$730,000","","","3","","2","2,102","3,684","2,102","2","Yes","$660.00"
"7397619","C","SFR","4 Skye Place","12/13/2024","2024-12-14","12/17/2024","01/03/2025","Highlands Ranch","Douglas","$865,000","4","$865,000","$865,000","1.00000","0","4","Conventional","3","1,600","3,041","3,041","2","Yes","$6,660.00"
"3205215","A","SFR","3305 Belleville Ridge Road","12/13/2024","","","","Elizabeth","Elbert","$530,000","22","","$523,000","","","4","","3","2,546","2,546","2,546","2","Yes","$600.00"
"7705251","A","SFR","14955 W 58th Place","12/13/2024","2024-12-13","","","Golden","Jefferson","$2,140,000","22","","$2,140,000","","","4","","7","5,276","7,597","7,597","5","Yes","$575.00"
"1847527","A","SFR","3244 Elk View Drive","12/13/2024","","","","Evergreen","Jefferson","$1,700,000","22","","$1,700,000","","","6","","5","3,586","5,597","5,192","3","Yes","$450.00"
"5201780","A","SFR","8311 S Mariposa Drive","12/13/2024","2024-12-13","","","Morrison","Jefferson","$1,150,000","22","","$1,150,000","","","5","","4","1,874","3,748","1,874","6","Yes","$100.00"
"2262268","A","SFR","4874 S Routt Street","12/13/2024","2024-12-13","","","Littleton","Jefferson","$925,000","22","","$925,000","","","4","","4","2,337","3,423","2,337","4","No","$0.00"
"6736042","A","SFR","4554 S Lakehurst Way","12/13/2024","","","","Littleton","Jefferson","$699,000","22","","$675,000","","","5","","3","1,029","2,058","2,058","4","No","$0.00"
"8250402","A","SFR","4325 S Hoyt Street","12/13/2024","","","","Littleton","Jefferson","$620,000","22","","$620,000","","","3","","3","1,458","2,229","1,458","2","Yes","$744.00"
"4206678","A","SFR","9676 Rensselaer Drive","12/13/2024","","","","Arvada","Jefferson","$619,000","18","","$609,000","","","5","","3","1,490","2,636","2,500","1","No","$0.00"
"9452189","A","SFR","3001 Chase Street","12/13/2024","","","","Wheat Ridge","Jefferson","$500,000","22","","$500,000","","","2","","1","613","613","613","0","No","$0.00"
"4466486","A","CON","4246 S Eldridge Street Unit# 103","12/13/2024","","","","Morrison","Jefferson","$335,000","22","","$335,000","","","2","","1","780","780","780","2","Yes","$3,180.00"
"3976834","A","CON","8327 S Upham Way Unit# 3-102","12/13/2024","2024-12-13","","","Littleton","Jefferson","$315,000","22","","$313,000","","","2","","1","860","860","860","1","Yes","$4,482.24"
"4665975","P","SFR","6390 S Quay Court","12/13/2024","2024-12-13","12/16/2024","","Littleton","Jefferson","$800,000","3","","$800,000","","","5","","4","2,411","3,753","3,350","2","Yes","$35.00"
"4193608","P","SFR","8503 S Balsam Street","12/13/2024","","12/14/2024","","Littleton","Jefferson","$653,000","1","","$653,000","","","4","","2","1,161","2,322","1,161","5","No","$0.00"
"6058589","P","TWH","6061 W Utah Lane","12/13/2024","2024-12-13","12/28/2024","","Lakewood","Jefferson","$589,000","15","","$589,000","","","3","","3","1,519","3,038","3,038","2","Yes","$5,520.00"
"3189719","P","TWH","15536 W 64th Loop Unit# A","12/13/2024","2024-12-13","12/30/2024","","Arvada","Jefferson","$535,000","17","","$535,000","","","3","","3","1,424","1,424","1,424","2","Yes","$648.00"
